OPEID,name,city,state,region,median_debt,default_rate,highest_degree,ownership,locale,hbcu,admit_rate,SAT_avg,online_only,enrollment,net_price,avg_cost,net_tuition,ed_spending_per_student,avg_faculty_salary,pct_PELL,pct_fed_loan,grad_rate,pct_firstgen,med_fam_income,med_alum_earnings
218100,Massachusetts Maritime Academy,Buzzards Bay,MA,Northeast,23.099,0.8,Graduate,Public,Suburb,No,92.48,1117,No,1537,21.146,28.602,12.328,10.074,8.632,16.34,50.21,84.69,21.1062591,108.367,91.668
219200,Mount Holyoke College,South Hadley,MA,Northeast,19.435,1.5,Graduate,Private nonprofit,Suburb,No,52.47,1367,No,1912,28.724,69.578,26.081,25.056,10.865,19.95,42.88,84.15,18.9565217,68.909,52.736
218700,Massachusetts College of Liberal Arts,North Adams,MA,Northeast,16,3.4,Graduate,Public,Town,No,87.68,1066,No,1036,15.627,24.458,6.532,13.238,9.026,44.68,69.89,52.99,33.006993,45.534,47.107
219900,Northeastern University,Boston,MA,Northeast,22.5,1.5,Graduate,Private nonprofit,Large City,No,20.48,1492,No,15130,29.714,73.196,41.299,19.043,13.374,10.9,30.33,89.83,18.5158151,80.2245,79.786
214000,College of Our Lady of the Elms,Chicopee,MA,Northeast,20.75,4.6,Graduate,Private nonprofit,Suburb,No,69.78,1087,No,1020,25.321,50.266,14.089,7.796,7.202,44.08,83.88,64.17,35.1664255,35.491,51.531
220800,Simmons University,Boston,MA,Northeast,21.5,1.4,Graduate,Private nonprofit,Large City,No,82.55,1168,No,1731,27.92,60.221,25.137,17.373,8.055,24.37,64.83,79.21,20.3939745,62.454,56.053
221100,Springfield College,Springfield,MA,Northeast,22.596,6.2,Graduate,Private nonprofit,Small City,No,63.41,1239,No,2184,28.71,55.078,17.125,11.945,7.916,23.58,75.36,72.78,31.3887128,46.9445,45.043
221000,University of Massachusetts-Dartmouth,North Dartmouth,MA,Northeast,17.5,5.8,Graduate,Public,Suburb,No,76.18,1094,No,5896,20.05,28.948,11.314,14.257,10.774,40.48,70.26,51.95,35.1889339,49.1535,60.711
221800,Suffolk University,Boston,MA,Northeast,20.5,4.3,Graduate,Private nonprofit,Large City,No,85.9,1113,No,4397,30.995,57.85,23.816,11.02,11.885,25.64,54.33,60.37,29.6502788,62.281,60.928
221900,Tufts University,Medford,MA,Northeast,15.5,1.1,Graduate,Private nonprofit,Suburb,No,16.3,1474,No,6053,37.494,76.151,38.212,24.748,12.616,11.38,20.86,93.91,15.2954809,85.9295,67.122
222400,Wellesley College,Wellesley,MA,Northeast,9.8,0.6,Bachelors,Private nonprofit,Suburb,No,20.41,1446,No,2260,23.908,75.198,23.262,32.655,12.485,21.28,23.42,93.74,17.1779141,59.9895,66.531
222500,Wentworth Institute of Technology,Boston,MA,Northeast,19.792,2.5,Graduate,Private nonprofit,Large City,No,93.54,1192,No,4143,35.307,52.232,16.547,10.282,9.258,23.03,56.63,69.05,24.718398,82.446,75.515
218900,Westfield State University,Westfield,MA,Northeast,16,3.8,Graduate,Public,Suburb,No,92.44,1054,No,4343,19.583,24.844,9.358,9.728,10.001,32.31,62.66,63.09,30.5071622,63.176,52.258
222700,Wheaton College (Massachusetts),Norton,MA,Northeast,23,1.5,Bachelors,Private nonprofit,Suburb,No,77.09,1282,No,1666,26.575,70.453,19.522,16.333,9.344,19.67,69.05,77.54,14.7107438,84.39,58.734
219000,Worcester State University,Worcester,MA,Northeast,14,4.4,Graduate,Public,Small City,No,81.03,1097,No,4648,16.886,21.87,7.52,8.553,9.193,31,52.66,58.56,35.6449376,54.212,57.309
223400,Adrian College,Adrian,MI,Midwest,14.75,7.6,Graduate,Private nonprofit,Town,No,61.21,1043,No,1749,24.982,54.621,12.417,8.946,6.312,35.02,85.91,53.91,31.005291,68.386,51.378
223500,Albion College,Albion,MI,Midwest,19.5,5.7,Bachelors,Private nonprofit,Town,No,74.44,1062,No,1497,16.862,62.041,12.379,13.378,7.257,42.58,66.51,67.7,27.9761905,54.5875,54.792
223800,Andrews University,Berrien Springs,MI,Midwest,20.75,3.5,Graduate,Private nonprofit,Town,No,48.78,1205,No,1381,23.408,40.948,15.962,12.291,5.178,21.56,39.99,60.7,17.2131148,55.29,51.909
223900,Aquinas College,Grand Rapids,MI,Midwest,19,4.1,Graduate,Private nonprofit,Small City,No,70.91,1123,No,1253,18.4,43.921,14.902,8.423,6.31,26.72,48.35,64.59,21.9178082,65.63,43.258
224100,Calvin University,Grand Rapids,MI,Midwest,19.5,1.2,Graduate,Private nonprofit,Small City,No,73.21,1229,No,3096,26.082,50.191,16.163,11.477,8.713,17.28,41.3,75.42,13.225256,82.351,49.93
224300,Central Michigan University,Mount Pleasant,MI,Midwest,22.75,4.8,Graduate,Public,Town,No,68.67,1113,No,12909,16.007,25.078,11.163,9.254,9.955,33.99,70.04,63.58,29.3298035,57.838,49.644
384256,Concordia University Ann Arbor,Ann Arbor,MI,Midwest,19,2.4,Graduate,Private nonprofit,Small City,No,60.96,1105,No,900,26.356,45.348,17.09,11.261,5.719,30.59,60.25,41.99,31.8387909,58.748,48.626
232300,University of Detroit Mercy,Detroit,MI,Midwest,20.063,3.5,Graduate,Private nonprofit,Large City,No,79.5,1165,No,2424,17.058,38.44,25.101,13.556,9.65,30.71,57.49,72.93,28.7119857,43.983,55.881
225900,Eastern Michigan University,Ypsilanti,MI,Midwest,18.75,7.1,Graduate,Public,Suburb,No,75.18,1098,No,13148,15.127,24.994,11.526,7.622,9.791,38.1,51.22,46.95,34.4196429,36.983,46.112
226000,Ferris State University,Big Rapids,MI,Midwest,15.5,5.3,Graduate,Public,Town,No,82.46,1058,No,9575,12.213,23.106,11.646,9.934,9.582,35.26,52.49,50.05,35.2963101,41.6685,51.832
226200,Kettering University,Flint,MI,Midwest,27,2.2,Graduate,Private nonprofit,Small City,No,74.13,1278,No,1639,33.472,58.08,21.053,10.258,8.908,19.96,52.08,67.03,18.1818182,88.308,93.893
226600,Cornerstone University,Grand Rapids,MI,Midwest,19,4.3,Graduate,Private nonprofit,Small City,No,86.97,1067,No,1399,20.397,35.814,12.804,5.996,6.278,36.37,75.4,65.31,34.7674419,49.808,42.832
227300,Hope College,Holland,MI,Midwest,23.83,2.4,Bachelors,Private nonprofit,Small City,No,77.83,1219,No,2963,26.944,48.607,20.96,12.657,8.336,17.57,52.26,75.54,14.9131767,92.618,53.796
229300,Lake Superior State University,Sault Ste Marie,MI,Midwest,15,5.9,Bachelors,Public,Town,No,69.5,1050,No,1651,13.668,23.239,7.16,8.855,6.762,31.1,50.5,50.88,33.0316742,49.053,43.988
228200,Madonna University,Livonia,MI,Midwest,18.25,6.3,Graduate,Private nonprofit,Small City,No,68.37,1029,No,2191,18.212,35.736,17.602,9.955,7.02,29.58,53.75,57.99,41.7675545,30.6765,50.362
228800,Rochester University,Rochester Hills,MI,Midwest,15.893,8.7,Graduate,Private nonprofit,Suburb,No,99.43,967,No,920,17.003,33.013,11.616,6.71,6.275,36.59,57.09,41.54,40.5923345,32.02,41.194
232500,University of Michigan-Ann Arbor,Ann Arbor,MI,Midwest,16.633,1.3,Graduate,Public,Small City,No,26.11,1445,No,31189,14.878,30.926,25.969,25.086,11.865,18.11,28.71,93.44,20.5721846,65.045,75.842
229000,Michigan State University,East Lansing,MI,Midwest,19.5,2.6,Graduate,Public,Small City,No,76.31,1216,No,38413,19.058,28.626,19.346,17.219,11.714,21.73,39.88,81.26,20.9521896,70.982,61.101
229200,Michigan Technological University,Houghton,MI,Midwest,20.164,1.9,Graduate,Public,Town,No,70.36,1269,No,5574,15.384,29.765,15.383,11.756,10.694,21.77,51.97,72.16,18.537859,77.439,73.541
232600,University of Michigan-Dearborn,Dearborn,MI,Midwest,16.95,3.7,Graduate,Public,Small City,No,67.51,1211,No,6542,12.855,21.509,13.266,10.946,10.606,41.03,44.43,54.63,38.1810382,25.334,56.525
232700,University of Michigan-Flint,Flint,MI,Midwest,18.117,5.7,Graduate,Public,Small City,No,77.42,1086,No,4725,12.689,21.376,12.366,10.397,9.389,37.38,49.96,38.49,36.7940199,32.758,46.907
407200,Northwood University,Midland,MI,Midwest,18.75,4.3,Graduate,Private nonprofit,Small City,No,76.8,1093,No,2218,21.257,41.997,13.149,6.405,7.169,26.04,62.26,58.11,39.7157816,42.219,55.963
230700,Oakland University,Rochester Hills,MI,Midwest,18.139,3.6,Graduate,Public,Suburb,No,81.1,1110,No,14837,13.449,23.778,12.689,8.62,9.609,30.51,46.68,56.45,32.4252609,45.3845,52.912
231400,Saginaw Valley State University,University Center,MI,Midwest,18.127,4.8,Graduate,Public,Suburb,No,89.46,1086,No,6953,14.279,22.353,9.517,7.7,8.429,34.6,57.38,47.88,32.8671329,52.6705,46.231
231800,Spring Arbor University,Spring Arbor,MI,Midwest,24.645,3.6,Graduate,Private nonprofit,Suburb,No,63.3,1100,No,1233,20.543,41.548,12.539,5.974,5.819,33.25,62.04,64.69,35.1659751,52.494,44.111
232900,Wayne State University,Detroit,MI,Midwest,16.5,5.1,Graduate,Public,Large City,No,69.01,1112,No,17164,13.962,24.541,11.336,12.491,11.123,43.1,49.44,51.89,37.6020088,28.6055,46.679
233000,Western Michigan University,Kalamazoo,MI,Midwest,20,5.6,Graduate,Public,Small City,No,84.94,1129,No,15706,20.371,26.567,13.376,12.438,9.914,29.96,55.6,56.69,29.3124066,51.0335,49.652
233400,Augsburg University,Minneapolis,MN,Midwest,19.329,5.6,Graduate,Private nonprofit,Large City,No,73.12,1050,No,2487,23.898,54.069,15.346,11.258,8.329,48.56,75.78,59.28,28.9012004,41.36,53.472
233600,Bemidji State University,Bemidji,MN,Midwest,13,3.2,Graduate,Public,Town,No,69.44,1105,No,3698,16.033,20.919,5.559,7.343,8.863,29.27,51.41,45.99,27.2524532,57.931,46.619
905800,Bethel University,Saint Paul,MN,Midwest,17.827,1.9,Graduate,Private nonprofit,Suburb,No,86.63,1203,No,2491,28.178,52.723,16.524,9.611,7.796,23.96,59.89,74.09,18.5825411,77.4255,55.159
234000,Carleton College,Northfield,MN,Midwest,15.826,0.8,Bachelors,Private nonprofit,Town,No,21.18,1438,No,1918,28.928,74.275,34.353,33.282,12.689,13.9,42.46,93.79,15.6812339,78.779,67.132
234600,Concordia College at Moorhead,Moorhead,MN,Midwest,20.601,2.2,Graduate,Private nonprofit,Suburb,No,58.08,1169,No,1873,23.189,53.819,17.094,6.671,7.408,21.3,66.85,67.59,12.6884422,87.417,51.988
235400,Hamline University,Saint Paul,MN,Midwest,15.75,3.2,Graduate,Private nonprofit,Large City,No,68.95,1147,No,1907,20.474,51.984,17.585,7.502,8.014,38.84,66.09,65.12,23.2016211,60.017,53.895
235800,Macalester College,Saint Paul,MN,Midwest,19.27,0.2,Bachelors,Private nonprofit,Large City,No,38.69,1390,No,2049,27.764,71.053,25.423,22.586,10.96,18.64,44.33,92.59,12.8256513,88.9915,57.134
236000,Minnesota State University-Mankato,Mankato,MN,Midwest,14.995,3.6,Graduate,Public,Small City,No,67.26,1105,No,11840,17.159,20.858,7.89,8.227,9.79,24.55,50.97,50.97,24.2115972,68.513,51.689
396900,University of Minnesota-Twin Cities,Minneapolis,MN,Midwest,16.75,1.7,Graduate,Public,Large City,No,69.64,1320,No,30907,17.878,27.654,14.558,16.272,12.182,17.86,36.7,84.26,18.6560199,76.0285,61.201
238800,University of Minnesota-Duluth,Duluth,MN,Midwest,16.034,2.6,Graduate,Public,Small City,No,78.55,1169,No,8351,18.505,25.326,8.673,7.827,8.622,20.5,51.8,61.5,18.3406114,83.3085,54.75
238900,University of Minnesota-Morris,Morris,MN,Midwest,12,3.4,Bachelors,Public,Town,No,64.65,1199,No,1243,10.529,24.636,4.384,12.215,7.536,31.42,45.36,59.85,20.2551834,60.191,47.373
236700,Minnesota State University Moorhead,Moorhead,MN,Midwest,15,3,Graduate,Public,Suburb,No,66.05,1106,No,4207,17.68,22.525,6.082,8.407,9.373,29.84,54.93,54.86,20.1385453,64.366,47.117
236900,North Central University,Minneapolis,MN,Midwest,18.5,3.6,Graduate,Private nonprofit,Large City,No,92.99,1077,No,921,22.27,37.644,11.772,5.799,7.09,37.14,65.16,53.49,22.1030043,59.157,40.511
234100,College of Saint Benedict,Saint Joseph,MN,Midwest,24.247,1.5,Bachelors,Private nonprofit,Suburb,No,84.01,1201,No,1662,25.954,60.788,19.165,12.46,8.573,23.23,66.02,85.06,21.4084507,86.6205,56.367
237700,Saint Cloud State University,Saint Cloud,MN,Midwest,14.37,4.6,Graduate,Public,Small City,No,73.22,1087,No,7210,14.581,19.635,6.248,9.135,9.961,25.11,36.68,44.81,26.7662399,51.641,51.372
237900,Saint Johns University,Collegeville,MN,Midwest,23.25,2.8,Graduate,Private nonprofit,Rural,No,81.38,1193,No,1564,25.487,59.972,18.97,13.95,8.683,20.75,61.51,74.44,17.5273865,98.568,68.716
238200,St Olaf College,Northfield,MN,Midwest,21.5,0.8,Bachelors,Private nonprofit,Town,No,50.81,1309,No,2928,24.052,62.88,19.724,18.147,8.799,19.5,49.12,84.82,12.8735632,90.436,60.242
238300,Crown College,Saint Bonifacius,MN,Midwest,17.75,4.7,Graduate,Private nonprofit,Rural,No,46.89,1063,No,729,25.796,41.227,11.604,3.032,5.279,28.19,44.48,60.45,26.5625,50.787,39.89
234300,The College of Saint Scholastica,Duluth,MN,Midwest,17.188,2.6,Graduate,Private nonprofit,Small City,No,73.31,1205,No,2225,22.545,50.923,14.744,9.312,7.043,28.24,61.92,68.63,28.496732,58.385,58.748
234500,University of St Thomas,Saint Paul,MN,Midwest,19.5,1.4,Graduate,Private nonprofit,Large City,No,87.4,1249,No,6276,31.066,57.785,19.846,13.684,10.908,18.42,46.97,80.23,13.7745975,94.9285,67.398
234200,St Catherine University,Saint Paul,MN,Midwest,19,3.1,Graduate,Private nonprofit,Large City,No,76.15,1122,No,2914,17.814,50.794,19.145,11.386,7.496,38.31,67.21,63.6,28.8077188,41.238,52.603
237500,Southwest Minnesota State University,Marshall,MN,Midwest,14.5,5.9,Graduate,Public,Town,No,80.6,1048,No,1945,13.872,20.481,4.219,6.339,9.563,10.76,16.14,48.07,26.8946396,51.5715,43.8
239400,Winona State University,Winona,MN,Midwest,15.114,2.7,Graduate,Public,Town,No,75.18,1118,No,6249,17.634,22.003,6.316,8.524,9.392,26.17,58.76,60.77,21.1745514,74.955,51.346
239600,Alcorn State University,Alcorn State,MS,South,16.895,15.5,Graduate,Public,Rural,Yes,37.72,1035,No,2648,17.838,24.285,3.345,5.581,6.504,77.77,69.92,45.44,34.5105328,18.951,33.444
239700,Belhaven University,Jackson,MS,South,18.879,7,Graduate,Private nonprofit,Small City,No,49.54,1083,No,2003,16.228,35.975,10.903,3.755,4.784,41.79,61.17,46.67,39.5118734,26.444,41.762
239800,Blue Mountain College,Blue Mountain,MS,South,12,9.3,Graduate,Private nonprofit,Rural,No,99.12,1065,No,631,13.618,25.475,6.647,7.244,5.486,38.58,46.44,51.35,36.9565217,36.485,34.399
240300,Delta State University,Cleveland,MS,South,15,8,Graduate,Public,Town,No,99.61,1063,No,1933,14.296,20.678,6.426,7.885,6.576,34.03,43.1,39.01,32.2715842,25.245,37.214
241000,Jackson State University,Jackson,MS,South,23.199,13,Graduate,Public,Small City,Yes,89.98,993,No,4650,18.152,24.57,6.865,8.056,7.456,70.83,90.3,43.68,31.9721718,21.266,34.946
241400,Millsaps College,Jackson,MS,South,15.75,4.2,Graduate,Private nonprofit,Small City,No,69.81,1184,No,668,23.169,57.996,13.686,12.902,7.864,30.94,58.54,68.09,16.7173252,65.6945,55.194
244000,University of Mississippi,University,MS,South,15,6,Graduate,Public,Town,No,88.02,1220,No,16083,12.161,25.562,12.712,16.492,9.377,23.54,36.39,66.68,23.5026918,47.087,48.255
242200,Mississippi University for Women,Columbus,MS,South,12.824,5.1,Graduate,Public,Town,No,99.03,1106,No,2094,12.761,20.684,5.143,6.809,6.227,45.99,50,45.83,37.0460048,28.585,35.642
242400,Mississippi Valley State University,Itta Bena,MS,South,18.956,22.3,Graduate,Public,Town,Yes,82.72,945,No,1376,10.629,20.315,2.517,9.608,5.861,63.03,82.96,27.39,42.6262626,16.762,29.502
241500,Mississippi College,Clinton,MS,South,16.595,3.8,Graduate,Private nonprofit,Suburb,No,28.76,1218,No,2515,18.19,34.918,10.154,7.914,7.796,30.43,44.19,65.34,25.6723716,39.0145,45.183
242300,Mississippi State University,Mississippi State,MS,South,15.75,6.4,Graduate,Public,Town,No,80.04,1244,No,18724,16.122,25.778,9.265,7.424,8.893,31.45,44.53,64.19,24.8577142,38.988,46.141
244100,University of Southern Mississippi,Hattiesburg,MS,South,13.364,7.6,Graduate,Public,Small City,No,96.33,1135,No,11348,14.032,24.047,7.237,7.27,7.921,47.1,55.59,49.75,32.596892,27.959,40.541
243900,Tougaloo College,Tougaloo,MS,South,21,14.7,Graduate,Private nonprofit,Small City,Yes,71.2,990,No,654,13.382,22.784,6.774,5.116,4.755,86.44,73.16,40.48,29.7820823,19.4545,33.291
244700,William Carey University,Hattiesburg,MS,South,16.5,6.9,Graduate,Private nonprofit,Small City,No,55.28,1172,No,2101,14.284,23.334,12.174,9.564,5.928,39.25,43.43,53.36,35.9016393,24.691,35.997
244900,Avila University,Kansas City,MO,Midwest,19.209,5.1,Graduate,Private nonprofit,Large City,No,41.98,1065,No,1023,19.057,30.366,12.725,6.958,6.284,44.32,79.79,51.47,36.746988,38.722,48.029
245300,Central Methodist University-College of Liberal Arts and Sciences,Fayette,MO,Midwest,12,5.5,Bachelors,Private nonprofit,Town,No,95.34,1056,No,1141,25.095,42.63,16.754,11.983,6.504,42.56,68.86,44.41,43.7278107,38.484,39.588
245400,University of Central Missouri,Warrensburg,MO,Midwest,16.5,6.1,Graduate,Public,Town,No,63.59,1120,No,6877,14.058,19.802,7.26,9.531,7.323,28.73,45.08,51.42,33.39464,48.556,43.755
245800,Cottey College,Nevada,MO,Midwest,12,6.7,Bachelors,Private nonprofit,Town,No,60.54,1104,No,283,17.523,33.08,6.795,29.125,6.744,46.88,54.69,53.6,30.6818182,42.4035,34.902
246000,Culver-Stockton College,Canton,MO,Midwest,15.268,12.8,Graduate,Private nonprofit,Rural,No,98.33,1039,No,918,21.278,40.296,10.325,4.651,5.786,39.44,74.56,45.52,31.8761384,52.2235,42.206
246100,Drury University,Springfield,MO,Midwest,12.124,8.7,Graduate,Private nonprofit,Small City,No,70.68,1208,No,1404,18.736,40.913,10.861,8.382,7.544,30.97,55.04,59.61,41.2763069,31.973,37.543
246400,Fontbonne University,Saint Louis,MO,Midwest,18.75,2.7,Graduate,Private nonprofit,Suburb,No,85.36,1050,No,810,15.359,40.906,15.366,8.926,7.273,44.59,65.32,65.77,32.2422259,51.139,45.217
908900,Hannibal-LaGrange University,Hannibal,MO,Midwest,14.968,6.9,Graduate,Private nonprofit,Town,No,64.63,1120,No,559,20.946,36.128,9.161,5.349,4.989,31.81,47.92,42.94,45.7489879,39.8815,37.541
248000,Lindenwood University,Saint Charles,MO,Midwest,21.065,4,Graduate,Private nonprofit,Small City,No,92.13,1111,No,4780,17.366,30.609,12.982,6.24,8.397,31.34,62.77,46.75,35.0877193,45.3825,47.009
754000,Missouri Baptist University,Saint Louis,MO,Midwest,17.25,6.6,Graduate,Private nonprofit,Suburb,No,64.84,1047,No,1589,21.782,40.548,10.834,5.499,6.145,16.07,27.39,35.29,35.8901515,40.503,39.658
248800,Missouri Southern State University,Joplin,MO,Midwest,11.5,7.6,Graduate,Public,Small City,No,98.33,1087,No,4342,9.526,15.867,3.298,7.199,6.057,43.43,44.64,32.08,45.2233927,33.6005,38.814
248900,Missouri Valley College,Marshall,MO,Midwest,9.5,14.8,Graduate,Private nonprofit,Town,No,62.18,956,No,1327,19.207,35.425,9.375,4.343,4.593,34.31,50.34,22.93,40.0881057,36.615,39.574
251600,University of Missouri-Columbia,Columbia,MO,Midwest,17.945,2.5,Graduate,Public,Small City,No,81.78,1247,No,22622,16.559,26.902,10.863,13.41,10.231,21.48,37.69,72.98,20.0520833,76.9515,56.986
251800,University of Missouri-Kansas City,Kansas City,MO,Midwest,14.75,3.7,Graduate,Public,Large City,No,63.01,1184,No,7077,15.702,22.897,12.744,12.168,9.327,23.94,30.37,53.75,33.704246,37.544,52.279
251700,Missouri University of Science and Technology,Rolla,MO,Midwest,18.5,3.7,Graduate,Public,Town,No,81.46,1328,No,6050,12.964,23.123,10.806,14.754,10.998,22.79,45.27,66.75,22.4921278,68.139,80.289
251900,University of Missouri-St Louis,Saint Louis,MO,Midwest,16.779,4.6,Graduate,Public,Suburb,No,57.59,1188,No,6387,12.232,24.481,8.839,9.52,9.179,21.34,25.89,56.25,37.7976191,29.5135,48.36
249500,Truman State University,Kirksville,MO,Midwest,16,2.6,Graduate,Public,Town,No,72.1,1278,No,3845,12.301,21.64,5.16,10.115,7.293,18.53,35.72,74.73,22.8092784,70.948,50.719
249600,Northwest Missouri State University,Maryville,MO,Midwest,13.893,5.6,Graduate,Public,Town,No,80.11,1104,No,5151,12.925,20.235,7.317,7.318,7.379,30.63,53.38,54.05,30.8085106,56.47,43.505
249900,Rockhurst University,Kansas City,MO,Midwest,13.95,1.8,Graduate,Private nonprofit,Large City,No,72.89,1167,No,2054,19.34,53.221,13.358,6.573,7.156,14.87,38.35,72.61,20.6070288,85.26,58.922
250600,Saint Louis University,Saint Louis,MO,Midwest,20.5,2.3,Graduate,Private nonprofit,Large City,No,55.54,1299,No,7304,25.039,61.975,22.24,21.275,10.304,17.26,40.9,79.27,22.3640857,77.9155,65.934
250400,University of Health Sciences and Pharmacy in St. Louis,Saint Louis,MO,Midwest,15.5,0.3,Graduate,Private nonprofit,Large City,No,78.22,1266,No,282,26.825,47.005,31.919,18.116,9.583,37.84,72.67,80.83,22.4242424,61.609,121.576
250200,Southwest Baptist University,Bolivar,MO,Midwest,14.25,6.9,Graduate,Private nonprofit,Town,No,73.35,1110,No,1954,17.291,35.243,11.375,7.669,5.773,37.64,52.09,47.76,35.4943274,35.5635,40.499
251200,Stephens College,Columbia,MO,Midwest,20,4.7,Graduate,Private nonprofit,Small City,No,64.29,1103,No,438,22.46,38.435,13.538,13.826,6.415,50.21,91.67,59.24,30.8962264,40.725,38.034
250300,Missouri State University-Springfield,Springfield,MO,Midwest,16.25,3.9,Graduate,Public,Small City,No,86.57,1183,No,15343,16.718,21.859,7.244,7.284,7.699,25.08,41.02,57.78,32.2557676,48.6365,45.589
252000,Washington University in St Louis,Saint Louis,MO,Midwest,15.046,1.1,Graduate,Private nonprofit,Suburb,No,16.02,1520,No,7366,26.921,76.91,27.432,139.766,15.456,13.47,16.08,94.36,11.4071607,88.696,82.732
252100,Webster University,Saint Louis,MO,Midwest,17.9,3.9,Graduate,Private nonprofit,Suburb,No,53.12,1170,No,2535,23.248,44.26,17.463,9.309,8.773,30.37,49.79,55.14,30.1327088,41.65,47.663
