OPEID,name,city,state,region,median_debt,default_rate,highest_degree,ownership,locale,hbcu,admit_rate,SAT_avg,online_only,enrollment,net_price,avg_cost,net_tuition,ed_spending_per_student,avg_faculty_salary,pct_PELL,pct_fed_loan,grad_rate,pct_firstgen,med_fam_income,med_alum_earnings
773800,Southern Arkansas University Tech,Camden,AR,South,4.118,14.3,Associates,Public,Rural,No,NA,NA,No,721,8.042,19.443,2.047,8.985,4.355,42.34,17.86,41.07,52.4390244,19.4655,30.24
111000,University of Arkansas-Fort Smith,Fort Smith,AR,South,10.25,7.9,Graduate,Public,Small City,No,NA,NA,No,4615,9.062,17.288,3.422,6.823,7.065,41.84,35.53,31.08,48.4022156,29.173,37.613
753100,Academy of Art University,San Francisco,CA,Far West,11.151,5,Graduate,Prviate for-profit,Large City,No,NA,NA,No,6024,36.143,43.976,30.341,15.177,7.328,38.35,48.25,46.88,40.8370159,22.5505,40.185
672000,College of Alameda,Alameda,CA,Far West,9.363,6.6,Associates,Public,Suburb,No,NA,NA,No,3768,10.342,17.384,0.968,4.138,9.034,15.18,0.61,25.76,56.1310782,14.595,39.854
111100,Allan Hancock College,Santa Maria,CA,Far West,6.851,10.4,Associates,Public,Small City,No,NA,NA,No,7848,3.814,10.701,0.528,6.807,8.603,23.57,0.88,33.59,59.4700687,23.452,35.73
746501,American Academy of Dramatic Arts-Los Angeles,Los Angeles,CA,Far West,12,6.4,Certificate,Private nonprofit,Large City,No,89.39,NA,No,106,40.05,52.029,25.518,6.391,8.751,31.47,54.18,71.68,23.3983287,41.2065,30.905
1307400,American Beauty College,West Covina,CA,Far West,4.306,15.7,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,114,13.331,17.862,7.352,2.592,NA,48.95,37.66,66.67,63.6363636,16.631,18.834
2241800,American Career College-Los Angeles,Los Angeles,CA,Far West,9.5,3.4,Associates,Prviate for-profit,Large City,No,NA,NA,No,1751,19.44,23.818,13.315,5.064,6.29,66.91,60.85,72.26,55.9902201,15.4385,34.243
123200,American River College,Sacramento,CA,Far West,9,14.9,Associates,Public,Suburb,No,NA,NA,No,22433,5.561,12.243,0.549,5.107,8.939,22.66,3.12,30.63,51.4147803,13.2735,35.437
111300,Antelope Valley Community College District,Lancaster,CA,Far West,8,14,Bachelors,Public,Suburb,No,NA,NA,No,10716,9.277,16.422,0.405,5.74,9.318,44.22,5.65,27.32,56.1569981,13.661,32.684
111600,Art Center College of Design,Pasadena,CA,Far West,27.563,3.2,Graduate,Private nonprofit,Small City,No,76.09,NA,No,1907,46.054,66.046,36.085,22.504,8.009,28.66,47.33,71.43,24.2884251,30.283,66.407
902200,Associated Technical College-Los Angeles,Los Angeles,CA,Far West,9.5,10.6,Certificate,Prviate for-profit,Large City,No,NA,NA,No,92,22.002,27.363,11.737,4.05,NA,72.91,33.5,57.31,59.7156398,0,27.064
2553500,Associated Technical College-San Diego,San Diego,CA,Far West,9.5,19,Certificate,Prviate for-profit,Large City,No,NA,NA,No,45,21.802,27.797,16.935,4.263,NA,91.09,38.61,72.28,50.8108108,0,24.582
111700,Azusa Pacific University,Azusa,CA,Far West,19.75,3.3,Graduate,Private nonprofit,Suburb,No,93.6,NA,No,4498,30.744,56.802,19.258,10.631,9.132,34.56,53.72,66.22,37.9825992,44.669,57.796
111800,Bakersfield College,Bakersfield,CA,Far West,9,10.4,Bachelors,Public,Large City,No,NA,NA,No,18571,5.495,13.774,0.449,4.176,9.947,33.55,1.05,21.27,63.0508475,18.2015,33.821
705000,Bellus Academy-Chula Vista,Chula Vista,CA,Far West,9.523,5.3,Certificate,Prviate for-profit,Large City,No,NA,NA,No,334,21.855,27.654,9.48,4.069,NA,76.38,57.79,51.72,56.147541,15.83,23.148
3266300,Bethesda University,Anaheim,CA,Far West,9.25,23.6,Graduate,Private nonprofit,Large City,No,NA,NA,No,285,17.519,22.453,8.889,1.065,2.221,27.45,20,24,49.3975904,10.349,NA
112200,Biola University,La Mirada,CA,Far West,19.5,2.7,Graduate,Private nonprofit,Suburb,No,64.38,1196,No,3683,33.269,58.012,21.448,11.466,7.394,27.75,53.9,71.4,23.5507246,60.489,47.704
2543400,Brownson Technical School,Anaheim,CA,Far West,9.5,2.8,Certificate,Prviate for-profit,Large City,No,NA,NA,No,57,29.963,35.178,10.417,4.649,NA,74.7,75.91,86.98,63.2768362,21.8415,50.593
716400,Bryan University,Tempe,AZ,Rockies & Southwest,9.938,10.3,Bachelors,Prviate for-profit,Small City,No,NA,NA,No,1350,15.604,21.134,14.958,4.763,5.136,72.91,74.89,25.16,53.5202864,14.493,44.601
807300,Butte College,Oroville,CA,Far West,7.527,12.4,Associates,Public,Rural,No,NA,NA,No,8843,6.315,13.806,0.872,5.866,9.728,39.41,5.26,22.63,50.8591065,16.88,35.544
112400,Cabrillo College,Aptos,CA,Far West,9.5,8.9,Associates,Public,Suburb,No,NA,NA,No,8667,11.13,19.207,1.101,8.62,8.467,20.08,1.13,30.02,50.7571802,19.2125,40.236
112500,California Baptist University,Riverside,CA,Far West,20.5,3.1,Graduate,Private nonprofit,Large City,No,80.18,1064,No,8093,26.719,48.731,19.715,9.202,10.122,44.63,67.11,61.95,41.6079812,42.597,52.941
112700,California College of the Arts,San Francisco,CA,Far West,21.5,4.2,Graduate,Private nonprofit,Large City,No,85.45,NA,No,1225,33.122,68.956,36.646,20.518,9.906,22.44,30.35,67.03,24.4186047,38.8445,50.388
113100,California Institute of Technology,Pasadena,CA,Far West,9.867,0,Graduate,Private nonprofit,Small City,No,6.69,1566,No,901,26.542,74.763,18.206,105.239,20.228,11.41,3.73,91.56,NA,44.848,112.166
113300,California Lutheran University,Thousand Oaks,CA,Far West,18.545,2.7,Graduate,Private nonprofit,Small City,No,74.39,1159,No,2800,27.41,60.668,19.697,9.606,10.381,36.29,53.28,70.86,35.3858785,56.619,59.684
114300,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,Far West,16.5,0.7,Graduate,Public,Suburb,No,38.43,1325,No,21451,20.677,28.927,9.839,10.51,10.647,17.05,26.37,83.09,24.8062016,74.513,80.643
799300,California State University-Bakersfield,Bakersfield,CA,Far West,11.341,5.7,Graduate,Public,Large City,No,78.38,NA,No,9955,7.454,18.661,3.55,6.655,9.489,62.21,30.99,46.29,58.172232,27.2705,52.606
115700,California State University-Stanislaus,Turlock,CA,Far West,12.068,3.3,Graduate,Public,Suburb,No,89.32,NA,No,9855,6.566,17.424,3.901,8.134,9.63,59.98,30.21,57.26,59.9456686,28.214,53.964
114200,California State University-San Bernardino,San Bernardino,CA,Far West,12.5,4,Graduate,Public,Small City,No,78.12,988,No,17037,8.107,19.114,3.17,7.112,9.943,61.04,27.43,58.74,59.6857816,25.849,50.96
114400,California State Polytechnic University-Pomona,Pomona,CA,Far West,13.5,2.6,Graduate,Public,Suburb,No,64.81,1134,No,27862,14.304,22.365,4.099,7.494,10.677,48.72,30.45,67.4,49.2781664,29.032,63.732
114600,California State University-Chico,Chico,CA,Far West,14.964,4,Graduate,Public,Small City,No,90.17,1073,No,15689,16.218,25.073,4.234,7.217,9.682,43.79,40.7,65.15,47.3401298,30.78,56.27
114100,California State University-Dominguez Hills,Carson,CA,Far West,12,4.1,Graduate,Public,Small City,No,81.2,NA,No,16013,4.026,15.019,3.687,6.968,9.836,64.69,26.98,47.51,59.0501792,20.044,47.34
114700,California State University-Fresno,Fresno,CA,Far West,12.5,3.2,Graduate,Public,Large City,No,90.11,996,No,22334,6.23,17.683,3.206,7.49,9.545,58.4,24.48,57.54,53.245174,27.059,52.201
113700,California State University-Fullerton,Fullerton,CA,Far West,12.498,2.5,Graduate,Public,Suburb,No,67.62,1085,No,36874,8.003,17.791,4.911,7.468,10.331,48.38,25.15,68.68,49.4455253,28.124,54.586
113800,California State University-East Bay,Hayward,CA,Far West,12.5,4.4,Graduate,Public,Suburb,No,73.28,NA,No,13041,13.298,23.357,5.889,6.51,10.357,47.99,32.3,46.75,50.9297521,24.527,60.92
113900,California State University-Long Beach,Long Beach,CA,Far West,12.5,2.4,Graduate,Public,Large City,No,42.12,1133,No,34188,10.054,19.846,4.454,7.961,10.271,51.38,28.31,73.33,48.6271676,26.465,57.123
114000,California State University-Los Angeles,Los Angeles,CA,Far West,12.3,3.6,Graduate,Public,Large City,No,76.48,964,No,22820,3.302,15.307,2.884,7.158,10.198,67.87,22.27,52.4,61.5339372,22.032,51.997
115300,California State University-Northridge,Northridge,CA,Far West,12,3.7,Graduate,Public,Large City,No,65.81,1006,No,34881,8.523,19.794,4.333,6.819,10.318,57.63,27.14,54.62,53.8672809,22.839,53.36
115000,California State University-Sacramento,Sacramento,CA,Far West,12.577,3.9,Graduate,Public,Large City,No,83.09,1033,No,29228,11.178,21.576,5.174,7.837,9.824,52.44,31.19,53.58,49.0483319,27.217,56.814
131200,University of California-Berkeley,Berkeley,CA,Far West,12.39,1.8,Graduate,Public,Small City,No,17.48,1437,No,30796,16.032,39.016,22.895,21.7,18.027,25.94,20.32,92.34,34.5800525,31.227,80.364
131300,University of California-Davis,Davis,CA,Far West,11.5,1.5,Graduate,Public,Suburb,No,46.35,1299,No,31142,15.768,35.532,18.58,24.939,15.45,35.67,29.04,86.25,40.8311428,33.7835,69.766
131400,University of California-Irvine,Irvine,CA,Far West,14.39,1.4,Graduate,Public,Large City,No,29.92,1339,No,29627,12.209,34.355,15.819,21.724,16.461,38.66,27.95,84.98,43.9811172,34.735,71.961
131500,University of California-Los Angeles,Los Angeles,CA,Far West,14.035,1.6,Graduate,Public,Large City,No,14.33,NA,No,31636,15.023,35.497,19.581,57.962,19.286,30.5,26.94,91.29,38.0891393,32.6135,73.744
131600,University of California-Riverside,Riverside,CA,Far West,15.045,2.3,Graduate,Public,Large City,No,65.78,1200,No,22609,11.822,30.561,13.039,15.212,14.331,51.5,43.09,77.29,48.3469907,35.809,58.88
131700,University of California-San Diego,La Jolla,CA,Far West,14.988,1,Graduate,Public,Large City,No,36.61,1387,No,31827,15.24,33.24,18.977,22.312,16.513,35.31,31.42,87.12,39.5708283,35.914,74.771
132000,University of California-Santa Barbara,Santa Barbara,CA,Far West,12.5,1.8,Graduate,Public,Suburb,No,36.7,1369,No,23166,16.252,36.492,18.357,14.927,16.895,33.18,28.03,83.98,42.4005811,36.166,66.491
132100,University of California-Santa Cruz,Santa Cruz,CA,Far West,14.666,2.9,Graduate,Public,Small City,No,64.73,1284,No,17207,17.93,35.925,15.148,11.173,15.214,31.96,34.7,75.55,36.7497508,42.0145,58.112
2065700,California Beauty School,Modesto,CA,Far West,4.312,0,Certificate,Prviate for-profit,Small City,No,NA,NA,No,47,12.166,18.361,13.795,2.984,NA,55.75,64.6,90.32,53.8461539,20.291,14.155
1186500,California Hair Design Academy,La Mesa,CA,Far West,6.242,6.7,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,77,30.135,33.18,11.225,5.495,NA,40.94,35.67,49.3,53.8834952,21.829,23.405
113200,California Institute of the Arts,Valencia,CA,Far West,19.5,4.5,Graduate,Private nonprofit,Suburb,No,27.42,NA,No,762,56.876,74.111,35.213,25.116,9.453,23.6,44.61,66.49,15.7342657,55.256,37.733
113400,California State University Maritime Academy,Vallejo,CA,Far West,19.5,1.8,Graduate,Public,Small City,No,82.49,NA,No,907,21.743,28.149,5.652,17.543,10.329,26.89,48.3,60.68,19.9475066,64.087,91.461
697300,Canada College,Redwood City,CA,Far West,8.888,6.3,Associates,Public,Suburb,No,NA,NA,No,4279,2.39,9.662,1.735,8.258,10.832,10.47,0.36,34.38,57.278481,19.161,47.569
890300,College of the Canyons,Santa Clarita,CA,Far West,6.25,8.4,Associates,Public,Suburb,No,NA,NA,No,18391,5.094,11.774,1.045,7.376,11.214,17.69,1.3,42.13,51.4626527,21.409,43.472
2125000,Career Academy of Beauty,Garden Grove,CA,Far West,6.248,2.7,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,179,14.371,18.579,13.413,5.747,NA,46.34,59.93,80.33,50.9259259,14.47,24.986
673100,Casa Loma College-Van Nuys,Van Nuys,CA,Far West,18.188,2.1,Associates,Private nonprofit,Large City,No,NA,NA,No,164,21.725,25.33,12.562,6.71,6.174,43.8,68.87,36.59,52.9147982,27.326,52.045
2332809,CET-San Diego,San Diego,CA,Far West,6.353,11.7,Certificate,Private nonprofit,Large City,No,NA,NA,No,197,22.231,26.564,14.013,9.573,NA,31.95,36.09,55.97,69.2538808,13.272,26.847
2332800,CET-San Jose,San Jose,CA,Far West,6.353,11.7,Certificate,Private nonprofit,Large City,No,NA,NA,No,171,15.686,23.292,11.131,13.535,NA,37.31,31.94,73.65,69.2538808,13.272,26.847
2332810,CET-El Centro,El Centro,CA,Far West,6.353,11.7,Certificate,Private nonprofit,Small City,No,NA,NA,No,144,9.324,24.894,12.474,10.504,NA,45.93,6.19,91.94,69.2538808,13.272,26.847
2332814,CET-Colton,Colton,CA,Far West,6.353,11.7,Certificate,Private nonprofit,Suburb,No,NA,NA,No,135,16.18,21.465,11.639,9.752,NA,53.53,53.94,71.19,69.2538808,13.272,26.847
2332819,CET-Watsonville,Watsonville,CA,Far West,6.353,11.7,Certificate,Private nonprofit,Small City,No,NA,NA,No,116,5.868,19.092,12.185,8.995,NA,24.35,9.84,85.29,69.2538808,13.272,26.847
2332813,CET-Salinas,Salinas,CA,Far West,6.353,11.7,Certificate,Private nonprofit,Small City,No,NA,NA,No,163,6.961,19.827,12.674,9.381,NA,31.75,14.29,76.92,69.2538808,13.272,26.847
116100,Cerritos College,Norwalk,CA,Far West,8.315,10.6,Associates,Public,Suburb,No,NA,NA,No,19574,2.31,9.395,0.666,6.869,11.165,39.57,2.57,29.69,59.9349092,19.002,38.493
116200,Chabot College,Hayward,CA,Far West,8.5,15.2,Associates,Public,Suburb,No,NA,NA,No,11023,5.146,12.377,1.208,5.795,10.893,19.44,0.88,34.39,55.5425904,19.292,44.151
116300,Chaffey College,Rancho Cucamonga,CA,Far West,3.5,3.7,Associates,Public,Suburb,No,NA,NA,No,16568,10.964,18.264,0.624,3.47,9.812,31.67,0.01,28.19,55.7763401,18.96,36.011
116400,Chapman University,Orange,CA,Far West,17.75,2.1,Graduate,Private nonprofit,Small City,No,58.26,1275,No,7231,44.198,74.336,33.937,17.651,12.108,18.51,48.07,80.01,17.877412,79.694,60.835
1036500,Charles R Drew University of Medicine and Science,Los Angeles,CA,Far West,14.894,1.6,Graduate,Private nonprofit,Suburb,No,25,NA,No,239,25.621,33.171,32.952,27.422,8.315,50,60.61,0,47.706422,23.1995,105.693
2070500,Concordia University-Irvine,Irvine,CA,Far West,19,2.9,Graduate,Private nonprofit,Large City,No,78.18,1128,No,1703,27.201,53.235,15.709,8.598,7.218,27.04,59.72,59.09,28.3863369,50.504,53.144
1203100,San Diego Christian College,Santee,CA,Far West,14.75,8.6,Graduate,Private nonprofit,Suburb,No,49.67,1016,No,449,32.024,47.755,18.867,5.604,6.436,46.11,60.66,55,40.8376963,31.569,46.454
116600,Citrus College,Glendora,CA,Far West,5.5,11.1,Associates,Public,Suburb,No,NA,NA,No,9953,4.579,12.322,1.115,4.891,10.263,31.69,1.17,40.72,53.7568901,18.6775,38.163
2178700,Citrus Heights Beauty College,Citrus Heights,CA,Far West,6.333,13.1,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,81,16.378,19.131,3.445,7.086,NA,42.24,37.89,89.47,45.9770115,18.6865,NA
450200,City College of San Francisco,San Francisco,CA,Far West,8,10.9,Associates,Public,Large City,No,NA,NA,No,17910,6.382,14.724,1.371,7.754,10.181,13.37,0.48,36.79,55.0295858,13.954,46.731
117000,Claremont McKenna College,Claremont,CA,Far West,12.07,1.3,Graduate,Private nonprofit,Suburb,No,13.34,1436,No,1262,21.993,76.475,36.203,32.345,14.819,17.72,20.55,92.28,NA,71.15,86.571
2497300,Milan Institute-Visalia,Visalia,CA,Far West,7.69,7.3,Certificate,Prviate for-profit,Small City,No,NA,NA,No,383,20.193,24.353,7.5,1.914,NA,72.62,68.45,70.1,67.0977012,14.636,28.023
2063500,Coastline Community College,Fountain Valley,CA,Far West,7,24.6,Associates,Public,Small City,No,NA,NA,No,7677,9.206,16.142,0.979,3.102,10.737,11.39,1.58,31.17,55.4902847,18.6815,36.562
117700,University of Silicon Valley,San Jose,CA,Far West,20.44,3.5,Graduate,Prviate for-profit,Large City,No,41.94,NA,No,510,25.714,32.382,25.026,5.503,7.739,47.42,67.53,45.71,27.9069767,35.952,61.619
3577300,Coba Academy,Anaheim,CA,Far West,6.333,6,Certificate,Prviate for-profit,Large City,No,NA,NA,No,86,16.302,19.323,12.097,9.969,NA,63.97,61.76,67.8,46.5517241,15.879,22.679
2110200,Columbia College Hollywood,Tarzana,CA,Far West,11,0,Bachelors,Private nonprofit,Large City,No,NA,NA,No,760,32.909,35.331,15.534,4.529,6.223,54.85,77.37,58.24,29.5336788,46.576,43.251
4281700,Compton College,Compton,CA,Far West,5.5,3.6,Associates,Public,Suburb,No,NA,NA,No,3180,10.926,16.383,0.267,6.232,10.106,34.36,1.27,17.69,56.5500289,17.5,39.117
119000,Contra Costa College,San Pablo,CA,Far West,5.25,11.1,Associates,Public,Suburb,No,NA,NA,No,5036,6.683,13.667,0.691,6.334,9.687,21.52,1.42,21.25,55.7763061,14.339,40.448
753600,Cosumnes River College,Sacramento,CA,Far West,8.104,16.5,Associates,Public,Large City,No,NA,NA,No,13354,4.188,11.035,0.559,4.511,8.776,27.43,2.81,28.32,51.3391304,16.505,38.288
119200,Cuesta College,San Luis Obispo,CA,Far West,9.29,8.7,Associates,Public,Suburb,No,NA,NA,No,8005,11.063,18.498,0.981,6.279,9.974,20.43,2.99,38.21,42.8571429,19.2285,45.412
2111300,Cuyamaca College,El Cajon,CA,Far West,5.74,10.1,Associates,Public,Suburb,No,NA,NA,No,7398,5.256,12.722,1.262,3.948,7.078,28.19,0.55,31.03,61.0113422,11.353,32.12
119300,Cypress College,Cypress,CA,Far West,6.75,8.5,Bachelors,Public,Suburb,No,NA,NA,No,13906,6.152,13.711,0.759,5.102,8.581,31.49,1.49,30.4,53.5883831,18.919,41.625
448000,De Anza College,Cupertino,CA,Far West,6.334,12.4,Associates,Public,Small City,No,NA,NA,No,16476,5.394,12.838,1.981,5.837,9.59,17.25,2.12,65.08,52.0590043,20.4825,55.916
3964400,International School of Beauty Inc,Palm Desert,CA,Far West,6.365,14,Certificate,Prviate for-profit,Small City,No,NA,NA,No,164,10.111,18.14,6.133,1.009,NA,59.71,47.99,80.23,65.1933702,16.7395,19.674
118200,College of the Desert,Palm Desert,CA,Far West,5.5,17.8,Associates,Public,Small City,No,NA,NA,No,9670,12.571,19.432,0.737,8.436,10.385,39.23,0,25.55,62.1286321,19.994,37.541
2298000,Design Institute of San Diego,San Diego,CA,Far West,31,2,Bachelors,Prviate for-profit,Large City,No,100,NA,No,124,40.842,42.928,25.348,7.022,6.667,44.63,67.77,33.33,NA,28.7815,45.321
119100,Diablo Valley College,Pleasant Hill,CA,Far West,6.219,7.5,Associates,Public,Suburb,No,NA,NA,No,16632,6.678,13.754,1.691,5.877,9.886,15.9,0.98,47.85,45.3183521,16.7785,48
119600,Dominican University of California,San Rafael,CA,Far West,25,2.4,Graduate,Private nonprofit,Small City,No,85.74,1162,No,1374,33.963,67.366,20.236,13.731,9.1,25.82,53.01,74.33,30.6122449,65.976,66.571
2226000,East Los Angeles College,Monterey Park,CA,Far West,6.686,6.9,Associates,Public,Suburb,No,NA,NA,No,29275,11.028,18.405,0.567,6.016,10.24,22.43,0.46,32.74,68.5203189,17.784,38.151
119700,El Camino Community College District,Torrance,CA,Far West,4.75,6.2,Associates,Public,Suburb,No,NA,NA,No,17979,11.095,18.895,0.956,4.956,9.93,30.27,0.45,36.63,56.5500289,17.5,39.117
903200,Empire College,Santa Rosa,CA,Far West,12,5.5,Graduate,Prviate for-profit,Small City,No,NA,NA,No,166,22.453,27.47,9.987,5.519,3.941,48.59,49.1,59.06,53.2110092,20.085,38.931
1245200,Evergreen Valley College,San Jose,CA,Far West,8.5,5.7,Associates,Public,Large City,No,NA,NA,No,7593,10.708,18.639,0.823,8.16,13.205,26.76,0.45,29.62,63.7315271,15.2005,45.333
1111200,FIDM-Fashion Institute of Design & Merchandising-Los Angeles,Los Angeles,CA,Far West,12,6.6,Graduate,Prviate for-profit,Large City,No,38.64,NA,No,1847,40.793,51.281,31.13,5.434,4.159,27.19,44.06,72.5,30.1587302,44.59,45.551
859700,Feather River Community College District,Quincy,CA,Far West,8.798,7.6,Bachelors,Public,Rural,No,NA,NA,No,1173,10.061,17.336,0.466,4.526,10.208,13.5,7.01,29.5,48.4337349,24.226,33.934
725300,Federico Beauty Institute,Sacramento,CA,Far West,5.735,9.3,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,303,17.219,21.754,8.057,5.166,NA,52.18,57.74,80,47.1153846,25.88,28.48
119900,Foothill College,Los Altos Hills,CA,Far West,6.334,11.2,Bachelors,Public,Suburb,No,NA,NA,No,12519,6.2,13.752,2.121,6.27,9.897,7.6,1.95,58.99,49.8857578,19.671,58.157
130700,Fresno City College,Fresno,CA,Far West,3.5,13,Associates,Public,Large City,No,NA,NA,No,18448,2.584,10.995,0.393,4.423,9.661,33.51,0.55,23.38,52.2885101,16.35,32.786
125300,Fresno Pacific University,Fresno,CA,Far West,19.5,4.5,Graduate,Private nonprofit,Large City,No,66.94,1019,No,2711,19.029,43.317,15.254,5.443,7.538,65.36,69.6,67.36,46.5763195,31.83,49.071
120100,Fullerton College,Fullerton,CA,Far West,5.75,22.4,Associates,Public,Suburb,No,NA,NA,No,19548,7.721,14.803,0.748,5.026,9.747,26.39,2.57,32.83,53.2743036,20.9715,40.856
120200,Gavilan College,Gilroy,CA,Far West,6,7.6,Associates,Public,Suburb,No,NA,NA,No,3849,5.634,12.401,0.545,5.521,10.915,25.64,0.14,36.23,56.40553,20.5595,37.249
2231900,Gemological Institute of America-Carlsbad,Carlsbad,CA,Far West,7.383,8,Certificate,Private nonprofit,Small City,No,NA,NA,No,29,31.885,38.254,28.752,26.762,NA,13.53,14.66,85.83,33.3333333,18.8105,46.193
120300,Glendale Community College,Glendale,CA,Far West,6.564,3.8,Associates,Public,Small City,No,NA,NA,No,11583,4.191,11.366,0.918,5.928,10.07,36.3,1.98,31.5,60.1828967,12.372,39.367
2338500,Glendale Career College,Glendale,CA,Far West,9.319,5.5,Associates,Prviate for-profit,Small City,No,NA,NA,No,632,38.188,42.147,32.765,12.589,6.635,58.87,77.16,66.09,55.1724138,20.38,34.021
120600,Golden West College,Huntington Beach,CA,Far West,5.5,13.4,Associates,Public,Suburb,No,NA,NA,No,10057,4.024,11.401,1.142,4.135,11.114,25.88,1.8,41.28,53.3719487,17.597,40.227
